rule_id,cwe_id,is_string_concat,is_parameterized_query,has_sanitizer_nearby,in_test_file,is_in_vendor_or_generated_dir,taint_source_distance,function_complexity,code_snippet_length,variable_name_entropy,is_user_input_direct,has_type_validation,is_third_party_lib_call,same_finding_seen_before_count,developer_dismissed_similar_before,file_change_frequency,is_authenticated_endpoint,label
insecure-deserialize,CWE-502,1,0,0,0,0,12,24,162,3.39,0,1,0,5,0,19,0,0
sqli-concat,CWE-89,1,0,0,0,0,14,24,229,2.55,1,0,0,10,1,46,1,1
sqli-concat,CWE-89,0,0,1,0,0,18,21,131,2.14,0,0,0,10,1,21,1,0
path-traversal,CWE-22,0,0,1,0,0,11,22,108,1.82,0,1,0,3,1,1,0,0
insecure-deserialize,CWE-502,1,0,0,0,0,1,16,240,1.77,0,1,0,5,0,43,0,1
insecure-deserialize,CWE-502,0,1,0,0,0,20,19,338,3.41,1,0,1,1,1,39,0,1
path-traversal,CWE-22,1,0,0,1,0,19,8,381,4.43,1,0,0,6,0,46,0,1
sqli-concat,CWE-89,0,0,1,0,0,16,1,134,2.4,0,1,0,3,0,30,1,0
sqli-concat,CWE-89,1,0,1,0,0,20,20,144,4.16,0,1,0,9,1,19,1,0
insecure-deserialize,CWE-502,0,1,1,0,0,9,4,197,4.06,1,0,0,3,0,19,0,0
ssrf-request,CWE-918,0,0,0,0,0,6,19,53,2.41,1,0,1,7,0,3,0,1
hardcoded-secret,CWE-798,1,0,1,0,0,12,13,180,1.91,0,0,0,10,0,29,1,0
sqli-concat,CWE-89,0,1,1,0,0,8,29,125,4.17,0,1,0,7,1,49,0,0
ssrf-request,CWE-918,0,1,0,0,1,15,5,120,4.32,0,0,0,1,0,38,0,0
ssrf-request,CWE-918,1,0,0,1,0,1,1,111,2.13,1,1,1,4,0,13,1,0
hardcoded-secret,CWE-798,1,0,0,0,0,17,17,278,3.76,1,0,0,7,0,44,0,1
sqli-concat,CWE-89,0,0,0,0,1,1,24,299,3.21,0,0,0,1,0,30,0,0
hardcoded-secret,CWE-798,0,1,0,0,1,3,11,343,2.35,0,0,1,9,1,37,0,0
sqli-concat,CWE-89,1,0,0,0,0,7,1,337,2.79,1,1,1,8,0,33,1,0
ssrf-request,CWE-918,0,0,0,0,0,14,6,227,1.66,0,1,0,5,0,38,1,0
insecure-deserialize,CWE-502,1,0,1,0,0,13,26,372,1.67,0,0,0,7,0,23,0,1
sqli-concat,CWE-89,0,0,1,0,0,7,15,216,2.68,1,1,0,8,1,17,1,0
sqli-concat,CWE-89,0,1,1,0,0,3,15,146,2.79,0,0,0,0,1,7,0,0
ssrf-request,CWE-918,1,0,1,0,0,19,15,201,3.49,0,0,0,7,0,34,0,0
path-traversal,CWE-22,0,1,0,0,0,11,1,88,3.82,1,1,1,7,1,11,1,0
sqli-concat,CWE-89,1,0,1,0,0,13,4,378,1.99,1,1,1,10,0,12,1,0
ssrf-request,CWE-918,0,0,0,1,1,17,11,249,2.64,0,1,0,9,0,45,0,0
xss-unescaped,CWE-79,1,0,0,0,1,18,28,359,3.68,1,1,1,2,0,25,1,0
insecure-deserialize,CWE-502,0,0,1,0,0,7,12,265,3.85,0,0,1,4,0,29,0,0
ssrf-request,CWE-918,0,0,0,0,0,13,30,165,2.2,1,0,0,6,0,4,0,1
path-traversal,CWE-22,0,0,0,1,0,3,6,94,4.11,1,1,1,7,1,15,1,0
hardcoded-secret,CWE-798,1,0,0,0,0,14,19,279,1.55,1,0,0,3,0,46,1,1
insecure-deserialize,CWE-502,0,0,1,0,0,6,26,74,2.41,1,0,0,5,0,7,0,0
hardcoded-secret,CWE-798,1,0,0,0,0,18,19,309,1.99,0,1,1,7,1,26,0,0
insecure-deserialize,CWE-502,1,0,1,0,0,1,12,51,1.74,1,0,1,4,1,49,1,1
path-traversal,CWE-22,1,0,1,0,0,12,6,132,2.45,1,0,0,5,0,22,1,1
xss-unescaped,CWE-79,1,0,0,0,0,17,16,349,4.1,0,0,0,10,0,18,1,1
path-traversal,CWE-22,0,1,0,0,0,10,18,134,2.56,1,1,0,3,0,47,1,0
hardcoded-secret,CWE-798,0,0,0,0,1,1,20,391,3.46,1,1,1,2,0,24,0,1
ssrf-request,CWE-918,0,1,0,0,0,14,5,47,3.21,0,1,0,2,1,45,0,0
sqli-concat,CWE-89,0,0,0,0,0,8,5,219,4.34,1,1,0,6,0,25,1,0
xss-unescaped,CWE-79,1,0,0,1,0,8,29,312,4.49,0,0,1,1,0,16,0,0
insecure-deserialize,CWE-502,1,0,0,1,0,14,19,48,2.3,1,1,0,10,1,48,1,0
hardcoded-secret,CWE-798,0,0,0,0,0,15,1,335,3.33,1,0,0,0,0,26,0,1
hardcoded-secret,CWE-798,0,1,0,0,0,1,22,176,2.33,1,0,0,8,0,9,1,1
sqli-concat,CWE-89,0,1,1,0,0,20,28,268,3.21,1,1,1,3,0,3,1,0
hardcoded-secret,CWE-798,0,1,0,0,0,20,23,101,4.22,1,0,1,6,0,36,0,1
sqli-concat,CWE-89,1,0,0,0,1,1,22,27,4.36,1,1,0,4,1,40,0,1
path-traversal,CWE-22,0,0,0,1,0,8,29,323,2.2,0,0,0,1,1,5,1,0
sqli-concat,CWE-89,1,0,1,0,0,15,3,295,1.7,0,0,1,0,0,24,0,1
insecure-deserialize,CWE-502,1,0,0,0,0,3,2,232,3.0,1,1,0,0,0,45,0,1
xss-unescaped,CWE-79,1,0,0,0,0,8,26,100,2.69,1,0,0,5,1,32,1,1
sqli-concat,CWE-89,1,0,1,0,0,3,17,202,2.61,1,1,0,7,0,39,0,1
hardcoded-secret,CWE-798,1,0,0,1,0,14,22,214,3.29,1,0,0,10,1,20,0,0
hardcoded-secret,CWE-798,0,1,1,0,0,19,26,240,3.21,1,1,0,9,1,3,1,0
ssrf-request,CWE-918,0,0,1,0,0,1,9,78,3.79,1,1,0,4,1,30,0,0
xss-unescaped,CWE-79,0,1,0,0,0,3,29,71,1.72,1,0,0,3,0,43,1,1
ssrf-request,CWE-918,1,0,0,0,0,9,12,213,1.54,1,0,1,0,0,12,0,1
xss-unescaped,CWE-79,0,0,0,0,0,9,2,146,2.62,0,1,1,4,0,40,1,0
ssrf-request,CWE-918,0,0,0,0,0,11,21,379,2.94,0,1,0,4,1,24,0,0
insecure-deserialize,CWE-502,1,0,1,0,0,14,14,156,2.95,0,1,0,6,0,35,0,0
hardcoded-secret,CWE-798,1,0,1,0,0,11,4,371,2.49,0,0,0,8,0,27,1,0
insecure-deserialize,CWE-502,0,1,0,0,0,8,24,50,1.71,0,0,0,9,0,11,1,0
ssrf-request,CWE-918,0,0,0,0,0,20,24,378,2.63,1,1,0,6,1,4,0,0
path-traversal,CWE-22,1,0,0,0,0,4,7,283,1.95,0,1,0,3,0,21,0,1
hardcoded-secret,CWE-798,1,0,0,0,0,2,24,174,3.14,1,0,0,10,0,38,0,1
insecure-deserialize,CWE-502,0,1,0,0,0,13,19,165,4.13,1,0,0,2,0,5,1,0
ssrf-request,CWE-918,0,1,1,0,0,12,9,203,3.61,1,0,1,7,0,5,0,0
path-traversal,CWE-22,1,0,0,0,0,1,3,235,2.11,0,0,0,10,0,43,1,1
ssrf-request,CWE-918,1,0,1,0,0,6,26,71,3.66,1,0,1,4,1,16,0,1
sqli-concat,CWE-89,0,1,0,0,0,15,30,139,2.7,1,0,0,1,0,45,1,1
insecure-deserialize,CWE-502,0,0,0,0,0,8,3,37,3.82,0,1,0,4,1,30,1,0
ssrf-request,CWE-918,0,1,0,1,1,12,19,184,1.7,1,1,1,1,0,32,1,0
path-traversal,CWE-22,0,0,1,0,0,20,5,270,2.01,1,0,1,3,0,27,1,0
hardcoded-secret,CWE-798,1,0,1,0,0,12,11,87,3.62,0,0,1,7,0,6,1,0
path-traversal,CWE-22,0,0,0,0,0,18,2,302,2.53,1,0,0,10,0,34,0,1
xss-unescaped,CWE-79,0,0,1,0,0,12,10,37,2.61,1,1,0,6,0,21,1,0
hardcoded-secret,CWE-798,0,0,0,0,0,18,20,192,4.34,0,1,0,2,0,20,0,1
path-traversal,CWE-22,0,1,0,0,0,18,29,110,4.1,0,1,0,6,0,12,0,0
xss-unescaped,CWE-79,0,1,1,0,0,9,5,51,3.22,1,1,0,6,1,10,0,0
hardcoded-secret,CWE-798,0,1,1,1,0,16,21,319,2.9,0,0,1,9,1,45,0,0
sqli-concat,CWE-89,0,0,0,1,0,18,2,254,2.32,1,1,1,9,0,8,0,0
insecure-deserialize,CWE-502,1,0,1,1,0,4,27,182,4.14,1,0,0,7,0,3,1,1
xss-unescaped,CWE-79,1,0,1,0,0,18,28,386,3.61,1,1,0,4,0,23,1,0
sqli-concat,CWE-89,1,0,0,1,0,3,4,326,1.91,1,0,0,8,1,21,0,1
path-traversal,CWE-22,0,0,1,1,0,12,21,390,4.4,0,1,1,4,0,43,0,0
hardcoded-secret,CWE-798,1,0,0,0,0,5,6,302,2.08,0,0,0,10,0,11,0,1
sqli-concat,CWE-89,1,0,1,0,0,1,21,32,1.54,1,1,0,2,1,31,0,1
ssrf-request,CWE-918,0,1,0,0,0,9,25,144,2.09,0,0,0,8,1,16,1,0
xss-unescaped,CWE-79,1,0,1,1,0,5,21,302,3.95,1,1,1,4,0,47,1,0
hardcoded-secret,CWE-798,1,0,1,0,0,18,16,242,3.82,1,0,1,0,0,48,1,1
sqli-concat,CWE-89,0,1,0,0,0,20,21,76,2.68,0,0,0,4,1,17,1,0
insecure-deserialize,CWE-502,1,0,1,0,0,13,29,378,2.65,1,1,0,0,0,1,1,1
path-traversal,CWE-22,0,1,1,0,0,8,24,50,3.25,0,1,0,4,1,21,1,0
ssrf-request,CWE-918,1,0,1,0,0,18,10,372,2.39,1,1,0,0,0,22,1,0
ssrf-request,CWE-918,1,0,0,0,0,15,10,158,3.29,0,0,0,9,0,47,1,0
insecure-deserialize,CWE-502,1,0,1,0,0,3,13,379,2.45,0,1,0,8,0,38,0,1
hardcoded-secret,CWE-798,1,0,1,0,0,1,2,174,3.69,1,0,0,0,1,9,1,1
path-traversal,CWE-22,0,0,1,0,0,20,25,141,2.43,1,1,1,7,1,18,1,0
hardcoded-secret,CWE-798,0,0,0,0,0,3,11,227,2.06,0,1,0,9,0,46,0,0
sqli-concat,CWE-89,1,0,0,0,0,13,2,167,1.92,0,1,0,9,0,47,1,0
insecure-deserialize,CWE-502,0,1,1,0,1,12,17,194,2.87,1,0,0,5,0,38,1,0
hardcoded-secret,CWE-798,0,0,0,0,0,4,20,150,1.62,1,1,0,2,0,5,0,1
hardcoded-secret,CWE-798,0,1,0,0,0,13,27,298,1.91,1,1,1,6,0,48,1,0
hardcoded-secret,CWE-798,0,0,0,0,0,8,25,277,2.34,1,1,0,6,0,46,1,0
ssrf-request,CWE-918,1,0,0,0,0,3,8,378,2.41,0,1,0,0,0,44,0,1
hardcoded-secret,CWE-798,1,0,0,1,0,14,5,36,3.03,0,0,0,1,1,16,0,0
xss-unescaped,CWE-79,1,0,1,0,0,10,20,355,2.68,0,1,0,2,1,1,0,0
sqli-concat,CWE-89,1,0,1,0,0,3,16,91,3.05,1,0,0,6,1,8,1,1
ssrf-request,CWE-918,0,1,1,1,0,1,9,43,2.05,0,0,1,0,0,42,1,0
ssrf-request,CWE-918,1,0,0,0,0,9,2,24,3.74,0,0,0,5,0,18,1,1
path-traversal,CWE-22,1,0,0,0,0,19,21,56,1.75,0,1,0,4,0,25,0,0
xss-unescaped,CWE-79,1,0,1,0,1,3,17,297,1.91,1,1,0,2,0,33,1,0
ssrf-request,CWE-918,1,0,0,0,0,6,30,238,2.17,1,1,0,4,0,19,0,1
hardcoded-secret,CWE-798,1,0,0,0,0,18,7,122,1.86,0,1,0,10,0,33,0,0
xss-unescaped,CWE-79,0,1,0,1,0,11,10,162,1.53,1,0,1,2,0,9,0,0
insecure-deserialize,CWE-502,1,0,0,0,0,16,20,27,3.44,1,1,0,3,0,29,1,1
xss-unescaped,CWE-79,1,0,1,0,0,18,11,370,4.37,1,0,0,10,0,9,0,1
sqli-concat,CWE-89,0,0,1,0,0,13,17,193,2.61,1,1,0,1,1,30,1,0
insecure-deserialize,CWE-502,0,0,0,0,0,2,11,308,4.39,0,0,0,4,1,7,1,0
path-traversal,CWE-22,0,0,0,0,0,6,26,340,3.77,1,0,0,1,0,29,0,1
hardcoded-secret,CWE-798,0,0,0,0,0,19,18,193,3.25,1,0,1,4,0,40,0,1
ssrf-request,CWE-918,0,0,1,1,0,19,25,159,4.45,0,1,0,4,0,38,0,0
xss-unescaped,CWE-79,0,1,1,0,0,3,7,241,4.45,0,1,0,6,0,22,1,0
hardcoded-secret,CWE-798,0,1,0,1,0,18,11,195,2.98,0,1,0,3,0,27,1,0
sqli-concat,CWE-89,0,0,1,0,0,7,30,47,3.66,1,1,0,2,0,35,1,0
sqli-concat,CWE-89,0,1,1,1,0,1,28,191,2.28,0,0,0,0,1,31,1,0
path-traversal,CWE-22,0,0,1,0,0,18,21,271,3.68,1,0,1,5,0,40,0,1
sqli-concat,CWE-89,0,0,1,1,0,17,24,138,2.8,0,1,0,8,1,9,0,0
ssrf-request,CWE-918,1,0,0,0,0,3,11,192,3.21,0,0,1,5,0,42,0,1
sqli-concat,CWE-89,1,0,0,0,0,11,2,355,2.95,1,0,0,1,0,35,0,1
ssrf-request,CWE-918,1,0,0,1,1,20,18,190,1.65,0,0,0,3,0,2,0,0
path-traversal,CWE-22,0,1,0,0,0,16,9,308,4.37,0,1,0,0,0,50,0,0
path-traversal,CWE-22,0,1,1,0,0,14,20,213,3.32,0,0,0,1,0,15,1,0
ssrf-request,CWE-918,0,1,1,1,0,1,1,272,4.45,1,0,0,9,0,42,0,0
sqli-concat,CWE-89,0,1,0,1,0,2,26,178,4.06,1,0,0,0,0,17,0,0
sqli-concat,CWE-89,0,0,0,0,0,14,16,34,3.87,0,0,0,5,0,20,0,0
hardcoded-secret,CWE-798,1,0,0,0,0,14,12,362,2.13,1,1,0,9,0,40,0,1
path-traversal,CWE-22,1,0,0,0,0,3,9,284,2.5,0,1,1,5,0,34,1,0
hardcoded-secret,CWE-798,1,0,0,0,0,18,30,310,2.23,1,0,1,7,1,9,1,1
xss-unescaped,CWE-79,1,0,0,1,0,3,3,184,4.0,0,1,0,2,1,9,0,0
path-traversal,CWE-22,0,0,1,0,0,15,11,127,4.41,1,1,0,5,0,2,0,0
hardcoded-secret,CWE-798,0,0,0,0,1,13,15,354,3.36,0,0,0,4,0,9,0,0
xss-unescaped,CWE-79,1,0,0,1,0,2,20,189,2.3,1,0,1,9,0,44,1,1
path-traversal,CWE-22,1,0,1,0,1,8,24,137,3.63,0,0,0,2,0,11,1,0
hardcoded-secret,CWE-798,0,1,0,0,0,12,4,242,4.26,1,1,1,2,0,25,0,0
insecure-deserialize,CWE-502,1,0,0,1,0,9,19,233,1.76,1,1,0,10,1,32,0,0
sqli-concat,CWE-89,1,0,1,0,0,5,2,275,2.52,1,1,0,3,1,42,1,0
sqli-concat,CWE-89,1,0,0,0,0,7,16,233,2.07,1,0,1,6,0,14,0,1
xss-unescaped,CWE-79,0,0,1,0,1,19,28,234,2.86,1,1,1,10,0,35,1,0
insecure-deserialize,CWE-502,0,1,1,0,1,11,24,212,1.57,0,1,0,5,0,6,1,0
path-traversal,CWE-22,1,0,0,0,0,5,18,113,2.19,0,0,0,8,0,8,0,1
xss-unescaped,CWE-79,1,0,0,1,0,6,5,81,2.17,1,1,0,10,1,13,0,0
hardcoded-secret,CWE-798,1,0,0,0,0,8,28,326,2.34,1,0,0,3,0,32,0,1
sqli-concat,CWE-89,1,0,0,0,0,12,3,244,2.86,0,1,0,4,1,37,1,0
ssrf-request,CWE-918,1,0,0,0,0,13,5,142,2.79,1,0,1,3,0,44,0,1
path-traversal,CWE-22,1,0,1,0,0,12,26,90,3.94,1,0,0,9,0,45,1,1
hardcoded-secret,CWE-798,1,0,1,0,0,20,30,281,4.23,1,0,0,7,1,0,1,1
path-traversal,CWE-22,1,0,1,0,1,12,22,103,1.9,0,0,1,7,0,1,1,0
xss-unescaped,CWE-79,0,1,1,0,0,19,3,337,3.44,1,0,0,9,0,18,0,0
insecure-deserialize,CWE-502,0,0,0,0,0,9,24,34,4.14,1,0,0,3,0,14,1,1
sqli-concat,CWE-89,1,0,0,0,0,8,6,263,2.91,0,0,0,8,1,41,1,0
hardcoded-secret,CWE-798,0,1,1,0,0,18,27,261,2.54,1,1,0,9,0,45,1,0
insecure-deserialize,CWE-502,1,0,0,0,0,5,4,255,1.77,0,1,0,9,1,21,0,0
insecure-deserialize,CWE-502,1,0,0,1,1,10,23,319,2.38,0,1,0,7,0,49,1,0
ssrf-request,CWE-918,0,1,1,0,0,3,23,150,1.84,0,1,1,2,0,43,0,0
hardcoded-secret,CWE-798,1,0,1,0,0,16,7,323,1.88,1,1,1,5,1,43,0,0
insecure-deserialize,CWE-502,0,1,0,0,0,9,16,398,2.16,0,1,1,9,1,2,1,0
hardcoded-secret,CWE-798,0,1,1,0,0,10,2,49,4.35,1,1,0,6,1,29,0,0
sqli-concat,CWE-89,1,0,0,0,0,16,18,307,1.92,1,1,0,8,0,10,1,1
sqli-concat,CWE-89,0,1,0,0,0,10,29,39,2.63,0,1,0,4,0,41,1,0
insecure-deserialize,CWE-502,0,1,0,1,0,5,16,376,4.24,1,1,1,2,1,22,0,0
sqli-concat,CWE-89,0,1,0,0,0,20,14,20,3.94,1,1,0,10,0,13,0,0
path-traversal,CWE-22,0,1,1,0,0,10,15,88,3.25,0,0,1,5,0,44,1,0
ssrf-request,CWE-918,1,0,0,0,0,15,21,38,4.33,1,0,0,2,0,38,0,1
insecure-deserialize,CWE-502,1,0,0,0,0,12,29,177,2.95,0,0,0,3,0,34,1,1
sqli-concat,CWE-89,1,0,0,0,0,19,30,171,2.24,1,1,0,7,1,2,1,1
hardcoded-secret,CWE-798,1,0,0,0,0,19,19,224,1.85,0,1,0,7,0,30,0,0
xss-unescaped,CWE-79,0,0,0,0,0,17,16,291,2.46,0,1,0,0,1,36,1,0
xss-unescaped,CWE-79,1,0,0,0,0,15,4,81,3.16,0,0,1,1,0,14,1,0
insecure-deserialize,CWE-502,0,0,0,1,0,18,27,39,1.56,1,1,1,8,0,30,1,0
ssrf-request,CWE-918,1,0,0,0,0,9,14,247,1.59,1,0,0,4,0,18,0,1
xss-unescaped,CWE-79,0,1,1,0,1,6,24,22,3.37,1,1,0,8,0,33,0,0
xss-unescaped,CWE-79,1,0,0,0,0,5,4,57,3.03,0,1,1,7,0,15,0,0
ssrf-request,CWE-918,1,0,0,1,0,1,9,276,3.62,0,0,0,4,1,8,0,0
hardcoded-secret,CWE-798,0,1,0,0,0,9,23,350,3.59,1,1,1,1,0,35,1,0
sqli-concat,CWE-89,1,0,0,0,0,12,4,234,3.62,1,0,0,1,0,44,0,1
insecure-deserialize,CWE-502,0,1,1,0,1,17,22,304,1.64,0,1,0,7,0,1,0,0
ssrf-request,CWE-918,0,0,0,0,0,4,21,23,1.91,1,0,0,10,1,19,0,1
path-traversal,CWE-22,0,0,0,1,0,6,11,249,4.49,0,1,0,4,0,29,1,0
xss-unescaped,CWE-79,0,0,0,0,0,16,29,79,3.99,1,0,1,7,1,33,1,0
hardcoded-secret,CWE-798,1,0,1,0,0,14,22,258,4.37,0,0,0,1,1,43,0,1
insecure-deserialize,CWE-502,0,0,0,0,0,8,19,173,3.75,0,0,0,0,1,27,1,0
sqli-concat,CWE-89,1,0,1,0,0,7,13,292,3.59,0,0,0,10,1,38,1,0
xss-unescaped,CWE-79,1,0,0,0,0,9,12,25,4.16,0,1,0,3,0,26,0,0
insecure-deserialize,CWE-502,1,0,1,0,0,7,16,32,3.24,1,1,0,10,0,16,1,0
ssrf-request,CWE-918,0,0,1,0,0,20,13,358,4.46,0,0,0,7,0,25,0,0
ssrf-request,CWE-918,0,1,1,0,0,10,12,139,3.89,0,0,1,4,1,23,0,0
xss-unescaped,CWE-79,1,0,1,0,0,19,23,303,2.62,1,0,0,0,0,26,1,1
hardcoded-secret,CWE-798,0,1,0,0,0,18,11,370,2.61,1,1,0,4,0,17,1,0
xss-unescaped,CWE-79,0,1,0,0,0,14,28,83,1.73,0,1,0,7,1,47,1,0
xss-unescaped,CWE-79,0,0,1,0,1,5,10,102,2.74,0,1,0,9,0,20,1,0
hardcoded-secret,CWE-798,1,0,0,0,0,13,13,82,3.36,1,1,0,6,0,46,1,1
path-traversal,CWE-22,0,1,1,1,0,20,9,317,1.79,0,0,0,8,0,24,0,0
path-traversal,CWE-22,0,0,0,0,0,19,23,285,2.93,0,1,0,7,0,30,0,0
ssrf-request,CWE-918,0,0,0,0,0,16,4,129,4.12,0,1,0,5,0,13,0,0
path-traversal,CWE-22,0,0,1,1,0,7,26,235,2.24,0,1,1,2,0,47,1,0
sqli-concat,CWE-89,0,0,0,0,0,5,22,173,3.97,1,1,1,7,0,26,0,1
hardcoded-secret,CWE-798,0,0,0,0,0,15,21,153,4.01,1,1,0,2,1,49,0,1
sqli-concat,CWE-89,1,0,1,0,0,10,22,284,4.41,1,0,1,7,0,15,0,1
insecure-deserialize,CWE-502,1,0,1,0,1,16,4,283,3.92,1,1,0,4,0,22,1,0
xss-unescaped,CWE-79,1,0,1,0,0,12,11,220,1.52,0,0,0,9,1,20,0,0
path-traversal,CWE-22,0,0,0,0,0,8,4,387,3.94,0,1,0,4,1,12,1,0
ssrf-request,CWE-918,0,1,0,1,0,15,3,202,1.76,1,1,0,7,1,2,0,0
ssrf-request,CWE-918,1,0,0,0,0,6,20,319,4.2,0,0,1,2,1,50,1,1
ssrf-request,CWE-918,1,0,0,0,0,17,5,271,2.2,1,1,0,8,0,34,0,1
insecure-deserialize,CWE-502,0,1,0,0,0,11,26,190,4.22,0,0,0,3,1,30,0,0
xss-unescaped,CWE-79,1,0,1,0,0,12,3,87,4.11,0,1,1,7,0,37,1,0
ssrf-request,CWE-918,0,0,1,1,0,2,23,159,4.08,1,0,1,0,0,47,1,0
path-traversal,CWE-22,0,0,0,0,0,2,21,262,2.54,1,1,0,3,0,9,0,1
xss-unescaped,CWE-79,0,1,1,0,0,7,5,301,3.31,0,1,0,8,0,26,1,0
hardcoded-secret,CWE-798,0,1,0,1,0,5,3,359,2.13,0,1,0,8,0,17,1,0
xss-unescaped,CWE-79,0,1,1,0,0,4,14,327,3.32,1,1,0,1,0,2,0,0
hardcoded-secret,CWE-798,0,0,0,0,0,3,2,400,2.5,0,0,1,4,1,50,0,0
hardcoded-secret,CWE-798,0,1,1,0,0,11,24,218,1.87,1,1,0,9,0,12,1,0
hardcoded-secret,CWE-798,1,0,1,0,0,4,27,308,1.72,0,1,0,9,0,47,0,1
sqli-concat,CWE-89,0,1,0,1,1,10,22,77,3.34,1,1,0,8,0,43,1,0
xss-unescaped,CWE-79,0,0,1,0,0,10,20,294,4.48,0,1,0,7,1,42,1,0
ssrf-request,CWE-918,0,0,0,0,0,17,24,217,2.86,1,0,0,6,0,12,1,1
xss-unescaped,CWE-79,0,0,1,0,1,13,25,209,2.57,0,1,0,10,0,46,0,0
path-traversal,CWE-22,0,0,1,0,0,4,10,103,1.8,0,0,0,7,0,16,0,0
ssrf-request,CWE-918,0,0,1,0,0,5,20,368,1.67,0,0,1,3,0,49,1,0
xss-unescaped,CWE-79,0,0,1,1,0,8,26,95,2.35,1,1,1,4,0,21,0,0
xss-unescaped,CWE-79,1,0,1,0,0,18,15,48,2.57,0,0,0,2,1,48,0,0
ssrf-request,CWE-918,1,0,1,0,0,2,19,379,3.21,0,0,1,2,1,22,0,1
insecure-deserialize,CWE-502,0,0,0,0,0,2,3,278,2.75,1,0,0,4,0,24,0,1
ssrf-request,CWE-918,0,1,1,0,0,3,3,134,3.47,1,1,0,0,0,11,0,0
path-traversal,CWE-22,1,0,0,0,0,2,27,372,2.19,1,1,0,10,0,22,1,1
insecure-deserialize,CWE-502,0,1,0,1,0,18,23,294,2.52,1,0,1,3,0,24,0,0
path-traversal,CWE-22,0,1,0,0,0,15,21,27,1.91,1,1,0,8,0,20,0,0
hardcoded-secret,CWE-798,0,0,1,1,0,6,5,315,2.72,0,0,1,9,0,26,1,0
insecure-deserialize,CWE-502,1,0,1,0,0,8,9,63,3.06,0,1,1,6,1,24,0,0
hardcoded-secret,CWE-798,0,1,0,0,0,17,4,285,2.31,1,1,1,7,0,1,0,0
insecure-deserialize,CWE-502,0,0,0,0,0,15,21,223,4.48,1,0,0,9,0,9,1,1
ssrf-request,CWE-918,0,1,0,0,0,5,26,33,3.36,0,0,1,6,0,50,1,0
ssrf-request,CWE-918,0,0,1,0,0,16,15,324,3.33,0,0,0,8,1,46,0,0
path-traversal,CWE-22,1,0,1,0,0,17,11,282,2.71,1,0,0,5,0,19,0,1
xss-unescaped,CWE-79,1,0,0,1,0,7,9,72,3.78,0,0,0,6,1,32,1,0
xss-unescaped,CWE-79,0,0,0,0,0,20,14,164,3.0,0,0,0,9,1,42,0,0
xss-unescaped,CWE-79,1,0,0,0,0,3,17,108,2.69,1,1,0,0,0,47,0,1
xss-unescaped,CWE-79,0,0,0,0,0,19,5,151,3.4,0,0,0,9,0,36,1,0
ssrf-request,CWE-918,0,1,1,0,0,7,8,330,1.98,0,0,1,10,1,49,0,0
path-traversal,CWE-22,1,0,0,1,0,11,3,187,2.66,1,0,1,0,0,38,1,0
ssrf-request,CWE-918,0,0,0,0,1,7,21,45,2.11,0,0,0,9,0,6,0,0
hardcoded-secret,CWE-798,0,0,1,1,0,13,11,27,3.63,1,1,0,4,1,49,1,0
hardcoded-secret,CWE-798,1,0,0,0,0,7,13,199,2.34,1,1,0,4,0,30,1,0
path-traversal,CWE-22,1,0,0,0,0,7,7,98,3.94,1,0,0,3,0,41,1,1
sqli-concat,CWE-89,0,0,0,1,0,15,24,24,2.31,1,1,0,8,0,12,1,0
xss-unescaped,CWE-79,1,0,0,0,0,15,10,321,1.63,1,0,0,9,0,30,0,1
insecure-deserialize,CWE-502,1,0,1,0,0,16,9,135,4.48,0,1,1,7,0,19,0,0
hardcoded-secret,CWE-798,0,0,0,0,0,17,18,267,3.18,1,1,0,7,1,29,1,0
xss-unescaped,CWE-79,0,1,0,0,0,15,20,265,1.63,1,1,0,4,0,50,0,0
ssrf-request,CWE-918,0,1,0,0,0,11,8,228,4.33,0,0,0,9,0,6,1,0
hardcoded-secret,CWE-798,1,0,1,0,0,3,28,77,3.92,1,1,1,5,0,36,0,1
sqli-concat,CWE-89,1,0,1,0,1,12,21,235,2.42,1,1,0,3,1,32,1,0
hardcoded-secret,CWE-798,1,0,1,0,0,14,25,173,4.4,1,1,1,7,0,44,1,1
insecure-deserialize,CWE-502,1,0,0,0,0,9,27,317,1.79,0,1,0,6,1,9,1,0
ssrf-request,CWE-918,0,1,0,0,1,11,24,371,1.77,1,0,0,4,0,31,0,0
ssrf-request,CWE-918,0,1,1,0,0,4,15,253,2.02,0,0,0,1,0,38,0,0
xss-unescaped,CWE-79,0,0,0,0,0,9,11,36,1.73,0,1,1,4,0,1,0,0
xss-unescaped,CWE-79,1,0,0,1,0,10,15,102,2.41,0,0,0,9,0,43,0,0
hardcoded-secret,CWE-798,0,0,0,1,0,1,13,258,3.2,1,1,0,5,1,21,1,0
hardcoded-secret,CWE-798,0,0,1,0,1,18,4,249,3.92,1,0,1,10,1,36,0,0
ssrf-request,CWE-918,0,1,1,0,0,10,19,348,1.63,1,1,0,8,0,23,0,0
xss-unescaped,CWE-79,0,0,1,0,0,17,29,82,3.43,1,1,0,6,0,28,0,0
sqli-concat,CWE-89,0,0,1,0,0,12,5,308,2.9,1,1,0,1,0,2,0,0
xss-unescaped,CWE-79,0,1,0,0,0,15,17,394,3.85,1,0,0,9,0,10,0,1
hardcoded-secret,CWE-798,0,0,1,0,0,2,18,217,2.19,1,1,0,9,1,40,1,0
